datetime;15;16.11111111;17.22222222;18.33333333;19.44444444;20.55555556;21.66666667;22.77777778;23.88888889;25
01.06.17 14:00;4164234;4164234;3742643;3742643;3754596;3900370;4185856;4534505;4534505;4529179
01.06.17 15:00;4164234;4164234;3754641;3754641;3754596;3900370;4185856;4534505;4534505;4529179
01.06.17 16:00;4045921;4044228;3760207;3768052;3775646;4087258;4376506;4698115;4698115;4692789
01.06.17 17:00;3708953;3708953;3690353;3690353;3701779;3722195;3716249;3716249;3716249;3716249
01.06.17 18:00;7794432;7794432;7846920;7862950;7917253;7991693;7991693;8070830;8069000;8095902
01.06.17 19:00;8819670;8818039;8834189;8857394;8889248;8963138;8988748;9056115;9054567;9084357
01.06.17 20:00;8819670;8818039;8834189;8857394;8889248;8963138;8988748;9056115;9054567;9084357
01.06.17 21:00;8819670;8818039;8834189;8857394;8889248;8963138;8988748;9056115;9054567;9084357
01.06.17 22:00;14587230;14824910;14841080;14891680;15056860;14971580;15254710;15104460;15107430;15107430
01.06.17 23:00;14822590;14820920;14842080;14861230;14948590;14865880;14994230;15023580;15034020;15034020
01.07.17 00:00;13655724;13726464;12867999;11865163;11988629;11988629;16634375;14933545;13625379;13945544
01.07.17 01:00;13332124;13402864;12615661;11936425;12029095;12029095;16634375;14933545;13625379;13945544
01.07.17 02:00;13655724;13726464;12867999;11865163;11988629;11988629;16634375;14933545;13625379;13945544
01.07.17 03:00;13229275;14682413;14265088;13613922;13737388;13737388;16634015;14990985;13568799;14002984
01.07.17 04:00;13229275;14682413;14265088;13655455;13778921;13778921;16634015;14990985;13568799;14002984
01.07.17 05:00;10825320;12107573;11695918;10924665;10986005;11043205;13749369;12485662;11063006;11816770
01.07.17 06:00;18222967;19844460;20033660;20163730;20119970;19935290;20467190;19239880;14551870;15233254
01.07.17 07:00;17218897;19155670;19338310;19468380;19424620;19216900;19918260;18666560;14102190;14848964
01.07.17 08:00;12818267;12466798;12501158;12503618;12554138;12557748;15709240;14447580;13192856;13210952
01.07.17 09:00;6112621;6136149;6132907;6039291;6045580;6057111;6043553;6127374;6125684;6125684
01.07.17 10:00;6098939;6121361;6125377;6039606;6045895;6065335;6038219;6128397;6128397;6135462
01.07.17 11:00;6098939;6121361;6125377;6039606;6045895;6065335;6038219;6128397;6128397;6135462
01.07.17 12:00;6098939;6121361;6125377;6039606;6045895;6065335;6038219;6128397;6128397;6135462
01.07.17 13:00;5504617;5527039;5235036;5250726;5266098;5619435;5877805;6269668;6269668;6276733
01.07.17 14:00;4164234;4164234;3742643;3742643;3754596;3900370;4185856;4534505;4534505;4529179
01.07.17 15:00;4164234;4164234;3754641;3754641;3754596;3900370;4185856;4534505;4534505;4529179
01.07.17 16:00;4196949;4196949;3599731;3565402;3562191;3878715;4619480;4942772;4942772;4937446
01.07.17 17:00;5442838;5488122;4866035;4846757;4852782;4852782;5710089;6034956;6034956;6029402
01.07.17 18:00;7441575;7440467;7463477;7480606;7533628;7593576;7597341;7653461;7653461;7679746
01.07.17 19:00;9532910;9581668;9603898;9627219;9659073;9748741;9776162;9830551;9830551;9853980
